name,supplier,supplierid,smiles,molclass,amount,unit,platebarcode,samplebarcode
ZINC01532339,DrugBank-approved,DB01245,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,hts,1102,mg,x1,10001102
ZINC01532344,TimTec Make-on-Demand,ST50999676,Cc1c(c(no1)c2c(cccc2Cl)F)C(=O)N[C@@H]3[C@@H]4N(C3=O)[C@@H](C(S4)(C)C)C(=O)[O-],hts,1103,mg,x1,10001103
ZINC01532351,FDA-approved drugs (via DSSTOX),243,c1cc[n+](cc1)CC2=C(N3[C@H]([C@H](C3=O)NC(=O)Cc4cccs4)SC2)C(=O)[O-],hts,1104,mg,x1,10001104
ZINC01532514,AK Scientific,N728,Cc1c(c(c(cn1)COP(=O)([O-])[O-])C=O)O,hts,1105,mg,x1,10001105
ZINC01532517,Toronto Research Chemicals,P998900,CC(=O)C(=O)[O-],hts,1106,mg,x1,10001106
ZINC01532522,Sigma Aldrich (Building Blocks),643459|ALDRICH,C(CC[NH3+])C[C@@H](C(=O)[O-])[NH3+],hts,1107,mg,x1,10001107
ZINC01532525,AK Scientific,70417,C(C[C@@H](C(=O)[O-])[NH3+])CNC(=[NH2+])N,hts,1108,mg,x1,10001108
ZINC01532526,Scientific Exchange (make on demand),F-415836,C(CC(=O)N)[C@@H](C(=O)[O-])[NH3+],hts,1109,mg,x1,10001109
ZINC01532529,TCI,M0463,CSCC[C@@H](C(=O)[O-])[NH3+],hts,1110,mg,x1,10001110
ZINC01532530,Sigma Aldrich (Building Blocks),W419001|ALDRICH,C(C[C@@H](C(=O)[O-])[NH3+])C[NH3+],hts,1111,mg,x1,10001111
ZINC01532548,FDA-approved drugs (via DSSTOX),140,C1[C@H]2[C@@H]([C@H](S1)CCCCC(=O)[O-])NC(=O)N2,hts,1112,mg,x1,10001112
ZINC01532556,Princeton BioMolecular Research,OSSL_089898,C([C@@H](C(=O)[O-])[NH3+])C(=O)N,hts,1113,mg,x1,10001113
ZINC01532561,Princeton BioMolecular Research,OSSL_122904,C1[C@@H]([C@H]([C@@H]([C@H](O1)O)O)O)O,hts,1114,mg,x1,10001114
ZINC01532585,Anward,ANW-43762,Cc1cc2c(cc1C)n(c-3nc(=O)[nH]c(=O)c3n2)C[C@H]([C@H]([C@H](CO)O)O)O,hts,1115,mg,x1,10001115
ZINC01532588,Enamine Building Blocks,EN300-111130,C1[C@H]([C@H]([C@@H]([C@@H](O1)O)O)O)O,hts,1116,mg,x1,10001116
ZINC01532609,Oakwood Chemical,093746,C(CC(=O)N)[C@H](C(=O)[O-])[NH3+],hts,1117,mg,x1,10001117
ZINC01532614,Tetrahedron Building Blocks,13641,C(C[C@@H](C(=O)[O-])[NH3+])CNC(=O)N,hts,1118,mg,x1,10001118
ZINC01532640,FineTech,FT-0625616,C([C@@H]([C@H]([C@H]([C@H](CO)O)O)O)O)O,hts,1119,mg,x1,10001119
ZINC01532673,Amadis Chemical,A820655,C([C@@H](C(=O)[O-])[NH3+])SSC[C@@H](C(=O)[O-])[NH3+],hts,1120,mg,x1,10001120
ZINC01532728,ChemMol,44013900,C[N+](C)(C)CC(=O)[O-],hts,1121,mg,x1,10001121
ZINC01532731,Princeton BioMolecular Research,OSSL_141615,C(CC[NH3+])C[C@H](C(=O)[O-])[NH3+],hts,1122,mg,x1,10001122
ZINC01532734,DrugBank-nutriceuticals,DB00127,C(CC[NH2+]CCC[NH3+])C[NH2+]CCC[NH3+],hts,1123,mg,x1,10001123
ZINC01532739,Acros Organics,22596,C1[C@@H]([C@H]([C@@H]([C@@](O1)(CO)O)O)O)O,hts,1124,mg,x1,10001124
ZINC01532749,ChemMol,30107032,C(C[C@H](C(=O)[O-])[NH3+])CNC(=[NH2+])N,hts,1125,mg,x1,10001125
ZINC01532805,Sigma Aldrich (Building Blocks),H3635|SIGMA,C(CC(=O)[O-])CO,hts,1126,mg,x1,10001126
ZINC01533874,DrugBank-approved,DB01594,c1ccc(c(c1)C2=N[C@H](C(=O)N(c3c2cc(cc3)Cl)CCC#N)O)F,hts,1127,mg,x1,10001127
ZINC01536779,Amadis Chemical,A807077,C[NH2+]CC[C@@H](c1cccs1)Oc2cccc3c2cccc3,hts,1128,mg,x1,10001128
ZINC01536934,DrugBank-approved,DB01207,c1cc(cc(c1)C(F)(F)F)/C(=N\OCCCCC(=O)[O-])/c2cccnc2,hts,1129,mg,x1,10001129
ZINC01537194,DrugBank-approved,DB01102,c1cc(ccc1CCCC[NH2+]C[C@@H](c2ccc(c(c2)O)O)O)O,hts,1130,mg,x1,10001130
ZINC01538857,KeyOrganics Bioactives,KS-5062,CC(C)(C)c1ccc(cc1)S(=O)(=O)[N-]c2c(c(nc(n2)c3ncccn3)OCCO)Oc4ccccc4OC,hts,1131,mg,x1,10001131
ZINC01539579,DrugBank-approved,DB00307,Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)[O-])C(CCC2(C)C)(C)C,hts,1132,mg,x1,10001132
ZINC01540228,Zylexa Pharma BB,ZP-BB-AL009296,Cc1c(n(nc1C(=O)NN2CCCCC2)c3ccc(cc3Cl)Cl)c4ccc(cc4)Cl,hts,1133,mg,x1,10001133
ZINC01542199,ChemMol,44000890,CCOC(=O)c1ccc(nc1)C#Cc2ccc3c(c2)C(CCS3)(C)C,hts,1134,mg,x1,10001134
ZINC01542392,MicroSource Pharmakon,01505263,CN(CCCNC(=O)[C@@H]1CCCO1)c2[nH+]c3cc(c(cc3c(n2)N)OC)OC,hts,1135,mg,x1,10001135
ZINC01542393,BePharm Building Blocks,B42604,CCCC[NH+](CCCC)CC[C@H](c1cc2c(cc(cc2Cl)Cl)c3c1ccc(c3)C(F)(F)F)O,hts,1136,mg,x1,10001136
ZINC01542891,eMolecules,35679978,Cc1cccc(c1)OC[C@H](C[NH2+]CCc2ccc(c(c2)OC)OC)O,hts,1137,mg,x1,10001137
ZINC01542901,AK Scientific,67962,Cc1cc2c([nH]1)cccc2OC[C@H](C[NH2+]C(C)(C)C)OC(=O)c3ccccc3,hts,1138,mg,x1,10001138
ZINC01542905,FineTech,FT-0601557,CC(C)(C)[NH2+]C[C@@H](CSc1nc(cs1)c2ccc(s2)C(=O)N)O,hts,1139,mg,x1,10001139
ZINC01542906,Toronto Research Chemicals,I123500,CC(C)C(=O)Oc1ccc(cc1OC(=O)C(C)C)CC[NH2+]C,hts,1140,mg,x1,10001140
ZINC01542907,Sequoia Research Products,1197-18-8,C1CC(CCC1C[NH3+])C(=O)[O-],hts,1141,mg,x1,10001141
ZINC01542915,MicroSource Pharmakon,01502029,c1ccc(cc1)[C@@H](C(=O)N[C@@H]2[C@@H]3N(C2=O)C(=C(CS3)C[n+]4ccc(cc4)C(=O)N)C(=O)[O-])S(=O)(=O)[O-],hts,1142,mg,x1,10001142
ZINC01542924,Molport,MolPort-001-770-529,CC(C)[NH2+]C[C@H](COc1ccccc1OCC=C)O,hts,1143,mg,x1,10001143
ZINC01542927,Ambinter Natural Products,Ambmdy01503086,CC[NH+](CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C,hts,1144,mg,x1,10001144
ZINC01542929,Molport BB,MolPort-003-666-867,C[NH+](CCCN1c2ccccc2CCc3c1cccc3)CC(=O)c4ccc(cc4)Cl,hts,1145,mg,x1,10001145
ZINC01542930,Toronto Research Chemicals,N200000,CCCCCCC(C)(C)c1cc(c2c(c1)OC([C@H]3[C@H]2CC(=O)CC3)(C)C)O,hts,1146,mg,x1,10001146
ZINC01542931,Toronto Research Chemicals,R144650,Cn1c2c(c(=O)n(c1=O)C)n(cn2)CCC[NH2+]C[C@@H](c3cc(cc(c3)O)O)O,hts,1147,mg,x1,10001147
ZINC01543873,ChemMol,44009992,c1ccc(cc1)NC(=O)CCCCCCC(=O)NO,hts,1148,mg,x1,10001148
ZINC01543916,Sigma Aldrich (Building Blocks),SML0191|SIGMA,CC(C)[C@@H](C(=O)OC[C@@H](CO)OCn1cnc2c1nc([nH]c2=O)N)[NH3+],hts,1149,mg,x1,10001149
ZINC01544157,American Custom Chemicals Corp.,API0003259,CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C,hts,1150,mg,x1,10001150
ZINC01544807,Ambinter Natural Products,Ambmdy01503941,C1CSS[C@@H]1CCCCC(=O)[O-],hts,1151,mg,x1,10001151
ZINC01545060,Zylexa Pharma BB,ZP-BB-AL008582,c1nc2c(nc(nc2n1[C@@H]3C[C@H]([C@@H](O3)CO)O)Cl)N,hts,1152,mg,x1,10001152
ZINC01546066,Molport,MolPort-003-850-391,COCCOc1cc2c(cc1OCCOC)ncnc2Nc3cccc(c3)C#C,hts,1153,mg,x1,10001153
ZINC01547851,Sequoia Research Products,102767-28-2,CC[C@@H](C(=O)N)N1CCCC1=O,hts,1154,mg,x1,10001154
ZINC01550477,KeyOrganics Bioactives,KS-1300,CS(=O)(=O)CC[NH2+]Cc1ccc(o1)c2ccc3c(c2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F,hts,1155,mg,x1,10001155
ZINC01550499,ChemMol,2101391,C[C@H](c1cccc2c1cccc2)[NH2+]CCCc3cccc(c3)C(F)(F)F,hts,1156,mg,x1,10001156
ZINC01550965,FDA-approved drugs (via DSSTOX),42,C1=CC(=NNC(=S)N)C=CC1=NNC(=[NH2+])N,hts,1157,mg,x1,10001157
ZINC01552174,Capot Chemical,13635,c1cc2c(cc1OCCCCc3nnnn3C4CCCCC4)CCC(=O)N2,hts,1158,mg,x1,10001158
ZINC01552908,ChemMol,44026906,CC(C)C(=O)Oc1ccc(cc1[C@H](CC[NH+](C(C)C)C(C)C)c2ccccc2)CO,hts,1159,mg,x1,10001159
ZINC01554588,Amadis Chemical,A839056,CC(=O)NCCCS(=O)(=O)[O-],hts,1160,mg,x1,10001160
ZINC01562698,Pharmeks,PHAR039095,CC1([C@H](N2[C@@H](S1)[C@@H](C2=O)NC(=O)[C@H](c3ccc(cc3)O)[NH3+])C(=O)[O-])C,hts,1161,mg,x1,10001161
ZINC01565207,FDA-approved drugs (via DSSTOX),838,C[NH+]1Cc2c(cccc2N)[C@H](C1)c3ccccc3,hts,1162,mg,x1,10001162
ZINC01566899,DrugBank-approved,DB00941,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c3c1cccc3)C4c5ccccc5-c6c4cccc6,hts,1163,mg,x1,10001163
ZINC01567243,Anward,ANW-37417,CC(C)(CO)[C@@H](C(=O)NCCCO)O,hts,1164,mg,x1,10001164
ZINC01567421,eMolecules,1987645,c1ccc2c(c1)N(c3ccccc3S2)C[C@@H]4C[NH+]5CCC4CC5,hts,1165,mg,x1,10001165
ZINC01569476,FDA-approved drugs (via DSSTOX),322,CC1([C@H](N2[C@H](S1)[C@H](C2=O)NC(=O)C3(CCCCC3)[NH3+])C(=O)[O-])C,hts,1166,mg,x1,10001166
ZINC01571045,FDA-approved drugs (via DSSTOX),21,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@@H](O3)COP(=O)([O-])[O-])O)O)N,hts,1167,mg,x1,10001167
ZINC01576892,IBScreen BuildingBlocks,BB_SC-0240,CCCCCCc1ccc(cc1O)O,hts,1168,mg,x1,10001168
ZINC01586788,Sigma Aldrich (Building Blocks),V900004|VETEC,CCCOC(=O)c1ccc(cc1)O,hts,1169,mg,x1,10001169
ZINC01593302,BePharm Building Blocks,B127693,CCOC(=O)[C@]1(CCC[NH+](CC1)C)c2ccccc2,hts,1170,mg,x1,10001170
ZINC01596709,Enamine BB Make on Demand,BBV-38737533,C([C@H](C(=O)[O-])[NH3+])SCC(=O)[O-],hts,1171,mg,x1,10001171
ZINC01605333,FDA-approved drugs (via DSSTOX),1110,CS(=O)(=O)c1ccc(cc1)[C@@H]([C@@H](CO)NC(=O)C(Cl)Cl)O,hts,1172,mg,x1,10001172
ZINC01605334,Toronto Research Chemicals,T344160,CS(=O)(=O)c1ccc(cc1)[C@H]([C@H](CO)NC(=O)C(Cl)Cl)O,hts,1173,mg,x1,10001173
ZINC01607283,FDA-approved drugs (via DSSTOX),63,CC1([C@H](N2[C@@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)[NH3+])C(=O)[O-])C,hts,1174,mg,x1,10001174
ZINC01612996,MicroSource Pharmakon,01505821,CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,hts,1175,mg,x1,10001175
ZINC01616230,MicroSource US Drugs,01503839,c1cn(c(=O)nc1N)[C@H]2CS[C@@H](O2)CO,hts,1176,mg,x1,10001176
ZINC01621673,FDA-approved drugs (via DSSTOX),846,C[NH+]1CCc2cc3c(c(c2[C@@H]1[C@@H]4c5ccc(c(c5C(=O)O4)OC)OC)OC)OCO3,hts,1177,mg,x1,10001177
ZINC01623090,FDA-approved drugs (via DSSTOX),1042,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@@H]([C@@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,hts,1178,mg,x1,10001178
ZINC01628132,TimTec Building Blocks,SBB057591,CC[n+]1c2ccccc2sc1/C=C/C=C/C=C\3/N(c4ccccc4S3)CC,hts,1179,mg,x1,10001179
ZINC01629023,FDA-approved drugs (via DSSTOX),911,CC[NH+](CC)CC[C@]1(CCC(=O)NC1=O)C2CCCCC2,hts,1180,mg,x1,10001180
ZINC01639567,Molport BB,MolPort-016-636-595,c1ccc(cc1)[C@H]2C[C@H]2[NH3+],hts,1181,mg,x1,10001181
ZINC01640015,TCI,M1018,CC[C@@H](C)C(C)(COC(=O)N)COC(=O)N,hts,1182,mg,x1,10001182
ZINC01641058,Sigma Aldrich (Building Blocks),471453|ALDRICH,C[NH+](C)CCO,hts,1183,mg,x1,10001183
ZINC01641275,NCI Plated 2007,27690,CC[C@@H](C)[C@@H](CC)C(=O)NC(=O)N,hts,1184,mg,x1,10001184
ZINC01641276,FDA-approved drugs (via DSSTOX),189,CC[C@H](C)[C@@H](CC)C(=O)NC(=O)N,hts,1185,mg,x1,10001185
ZINC01641277,FDA-approved drugs (via DSSTOX),189,CC[C@@H](C)[C@H](CC)C(=O)NC(=O)N,hts,1186,mg,x1,10001186
ZINC01641278,FDA-approved drugs (via DSSTOX),189,CC[C@H](C)[C@H](CC)C(=O)NC(=O)N,hts,1187,mg,x1,10001187
ZINC01666602,Sigma Aldrich (Building Blocks),D5511|SIGMA,CC(=O)N(C)C,hts,1188,mg,x1,10001188
ZINC01668588,FDA-approved drugs (via DSSTOX),149,C[NH+](C)CCO[C@@H](c1ccccc1)c2ccc(cc2)Br,hts,1189,mg,x1,10001189
ZINC01678302,ChemMol,30116717,C[C@H](CC1c2ccccc2CCc3c1cccc3)C[NH+](C)C,hts,1190,mg,x1,10001190
ZINC01678600,FDA-approved drugs (via DSSTOX),729,C[C@H]([C@@H](c1cccc(c1)O)O)[NH3+],hts,1191,mg,x1,10001191
ZINC01678601,ChemMol,44032800,C[C@@H]([C@H](c1cccc(c1)O)O)[NH3+],hts,1192,mg,x1,10001192
ZINC01683250,Ambinter,Amb17593577,C[C@H](CCC=C(C)C)[NH2+]C,hts,1193,mg,x1,10001193
ZINC01686197,FDA-approved drugs (via DSSTOX),289,c1nc2c(nc(nc2n1[C@@H]3C[C@@H]([C@H](O3)CO)O)Cl)N,hts,1194,mg,x1,10001194
ZINC01690604,Enamine,Z57102382,C[C@@H](Cc1ccc(cc1)O)[NH3+],hts,1195,mg,x1,10001195
ZINC01692922,FDA-approved drugs (via DSSTOX),1189,CCCCNC(=O)OC[C@@](C)(CCC)COC(=O)N,hts,1196,mg,x1,10001196
ZINC01694304,FDA-approved drugs (via DSSTOX),96,CC(=O)OC[C@H]1[C@H]([C@@H]([C@H](O1)n2c(=O)[nH]c(=O)cn2)OC(=O)C)OC(=O)C,hts,1197,mg,x1,10001197
ZINC01698105,DrugBank-approved,DB08796,c1ccc2c(c1)N(c3c(cccn3)S2)C(=O)OCCOCC[NH+]4CCCCC4,hts,1198,mg,x1,10001198
ZINC01698409,FDA-approved drugs (via DSSTOX),992,CCNNC(=O)[C@@H]1[C@H]([C@@H](c2cc3c(cc2[C@@H]1c4cc(c(c(c4)OC)OC)OC)OCO3)O)CO,hts,1199,mg,x1,10001199
ZINC01699599,FDA-approved drugs (via DSSTOX),324,C[C@H]1[C@@H]2Cc3ccc(cc3[C@]1(CC[NH+]2CC4CC4)C)O,hts,1200,mg,x1,10001200
ZINC01699600,Toronto Research Chemicals,P274300,C[C@H]1[C@@H]2Cc3ccc(cc3[C@]1(CC[NH+]2CC=C(C)C)C)O,hts,1201,mg,x1,10001201
ZINC01706026,FDA-approved drugs (via DSSTOX),836,C[N+](CCCl)(CCCl)[O-],hts,1202,mg,x1,10001202
ZINC01707332,NCI Plated 2007,117442,CC/C=C(\C)/C1(C(=O)NC(=O)NC1=O)CC,hts,1203,mg,x1,10001203
ZINC01707475,Vitas-M,STK177352,C[C@@H](C(=O)N[C@@H]1[C@@H]2N(C1=O)[C@@H](C(S2)(C)C)C(=O)[O-])Oc3ccccc3,hts,1204,mg,x1,10001204
ZINC01707476,Ambinter,Amb1865606,C[C@H](C(=O)N[C@@H]1[C@@H]2N(C1=O)[C@@H](C(S2)(C)C)C(=O)[O-])Oc3ccccc3,hts,1205,mg,x1,10001205
ZINC01707875,FDA-approved drugs (via DSSTOX),592,C[NH+]1CC[C@@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@H]3[C@@H]1C5)OC,hts,1206,mg,x1,10001206
ZINC01707876,FDA-approved drugs (via DSSTOX),592,C[NH+]1CC[C@@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@@H]3[C@@H]1C5)OC,hts,1207,mg,x1,10001207
ZINC01713761,FDA-approved drugs (via DSSTOX),823,c1ccc(cc1)CNC(=O)CCNNC(=O)c2ccncc2,hts,1208,mg,x1,10001208
ZINC01713960,Aldrich CPR,PH010848|ALDRICH,C[NH+]1CCC[C@H](C1)CC2c3ccccc3Sc4c2cccc4,hts,1209,mg,x1,10001209
ZINC01717372,Vitas-M,STK178819,CC[NH+](CC)CCOC(=O)C(c1ccccc1)c2ccccc2,hts,1210,mg,x1,10001210
ZINC01719652,APIChem,AC-902,Cc1cccc(c1)OC[C@@H](C[NH2+]CCc2ccc(c(c2)OC)OC)O,hts,1211,mg,x1,10001211
ZINC01726065,Molport BB,MolPort-003-983-406,CC1([C@H](N2[C@@H](S1)[C@@H](C2=O)NC(=O)COc3ccccc3)C(=O)[O-])C,hts,1212,mg,x1,10001212
ZINC01731588,FDA-approved drugs (via DSSTOX),768,CC[C@@H](CO)NC(=O)[C@H]1C[NH+]([C@@H]2Cc3cn(c4c3c(ccc4)C2=C1)C)C,hts,1213,mg,x1,10001213
ZINC01734034,Anward,ANW-42190,CC[NH+](CC)CCOC(=O)C(c1ccccc1)(c2ccccc2)O,hts,1214,mg,x1,10001214
ZINC01754766,FDA-approved drugs (via DSSTOX),929,C1CCC(CC1)C2(C(=O)NC(=O)N2)C3CCCCC3,hts,1215,mg,x1,10001215
ZINC01757652,FDA-approved drugs (via DSSTOX),1041,COc1cc(ccc1O)[C@@H]2[C@H](Oc3ccc(cc3O2)[C@@H]4[C@@H](C(=O)c5c(cc(cc5O4)O)O)O)CO,hts,1216,mg,x1,10001216
ZINC01764156,UORSY BB Make-on-demand,BBV-34569637,CCCCN/C(=N/S(=O)(=O)c1ccc(cc1)N)/[O-],hts,1217,mg,x1,10001217
ZINC01769096,Chemical Block,A2194/0092321,Cc1cc2c(cc1C)n(c-3nc(=O)[nH]c(=O)c3n2)C[C@@H]([C@@H]([C@H](CO)O)O)O,hts,1218,mg,x1,10001218
ZINC01812122,Molport,MolPort-000-735-345,CC[N+](C)(CC)CCOC(=O)[C@@](c1ccccc1)(C2CCCCC2)O,hts,1219,mg,x1,10001219
ZINC01812123,MicroSource World Drugs,01505783,CC[N+](C)(CC)CCOC(=O)[C@](c1ccccc1)(C2CCCCC2)O,hts,1220,mg,x1,10001220
ZINC01842501,FDA-approved drugs (via DSSTOX),705,C[NH2+]C[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O,hts,1221,mg,x1,10001221
ZINC01842580,Princeton BioMolecular Research,OSSK_712499,Cc1cn(c(=O)[nH]c1=O)[C@@H]2C[C@@H]([C@@H](O2)CO)O,hts,1222,mg,x1,10001222
ZINC01842633,Molport,MolPort-006-392-396,Cc1ccccc1O[C@H](CC[NH2+]C)c2ccccc2,hts,1223,mg,x1,10001223
ZINC01843099,ChemMol,30108741,CN(CCCNC(=O)[C@H]1CCCO1)c2[nH+]c3cc(c(cc3c(n2)N)OC)OC,hts,1224,mg,x1,10001224
ZINC01843304,ChemMol,30115830,CCCC[C@@H](C(=O)N(c1ccccc1)Nc2ccccc2)C(=O)[O-],hts,1225,mg,x1,10001225
ZINC01843306,APIChem,AC-22827,CCCC[C@H](C(=O)N(c1ccccc1)Nc2ccccc2)C(=O)[O-],hts,1226,mg,x1,10001226
ZINC01846079,ChemMol,30104675,C[C@@H](C(=O)NCC(=O)[O-])SC(=O)c1cccs1,hts,1227,mg,x1,10001227
ZINC01846080,Sequoia Research Products,72324-18-6,C[C@H](C(=O)NCC(=O)[O-])SC(=O)c1cccs1,hts,1228,mg,x1,10001228
ZINC01846088,Vitas-M,STK635172,CC[NH+]1CCC[C@H]1CNC(=O)c2cc(c(cc2OC)N)S(=O)(=O)CC,hts,1229,mg,x1,10001229
ZINC01846151,AK Scientific,K136,CC(C)(C)[NH2+]C[C@H](CSc1nc(cs1)c2ccc(s2)C(=O)N)O,hts,1230,mg,x1,10001230
ZINC01846419,FDA-approved drugs (via DSSTOX),582,CC1([C@H](N2[C@H](S1)[C@@H](C2=O)N3C(=O)[C@@H]([NH2+]C3(C)C)c4ccccc4)C(=O)[O-])C,hts,1231,mg,x1,10001231
ZINC01846741,ChemMol,30106936,CCOc1ccccc1OCC[NH2+][C@@H](C)Cc2ccc(c(c2)S(=O)(=O)N)OC,hts,1232,mg,x1,10001232
ZINC01847743,Sigma Aldrich (Building Blocks),SML0319|SIGMA,CC[NH+](CC)CCOC(=O)C1(CCCC1)c2ccccc2,hts,1233,mg,x1,10001233
ZINC01849532,Rare Chemicals,AMUK0018,C[NH+](C)C[C@H]1CCCC[C@]1(c2cccc(c2)OC)O,hts,1234,mg,x1,10001234
ZINC01849548,Scientific Exchange (make on demand),F-434659,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,hts,1235,mg,x1,10001235
ZINC01849559,FDA-approved drugs (via DSSTOX),241,CC1=C(N2[C@H]([C@H](C2=O)NC(=O)[C@H](c3ccccc3)[NH3+])SC1)C(=O)[O-],hts,1236,mg,x1,10001236
ZINC01849661,FDA-approved drugs (via DSSTOX),60,CC1([C@H](N2[C@H](S1)[C@H](C2=O)NC(=O)[C@H](c3ccc(cc3)O)[NH3+])C(=O)[O-])C,hts,1237,mg,x1,10001237
ZINC01850027,FDA-approved drugs (via DSSTOX),697,C(CCl)[NH2+]C[C@H]([C@H]([C@@H]([C@@H](C[NH2+]CCCl)O)O)O)O,hts,1238,mg,x1,10001238
ZINC01850374,Sigma Aldrich (Building Blocks),442748|SUPELCO,CC1([C@@H]([C@H]1C(=O)OCc2cccc(c2)Oc3ccccc3)C=C(Cl)Cl)C,hts,1239,mg,x1,10001239
ZINC01850376,Molport,MolPort-003-933-021,CC1([C@H]([C@H]1C(=O)OCc2cccc(c2)Oc3ccccc3)C=C(Cl)Cl)C,hts,1240,mg,x1,10001240
ZINC01850377,Bosche Scientific,P2643,CC1([C@@H]([C@@H]1C(=O)OCc2cccc(c2)Oc3ccccc3)C=C(Cl)Cl)C,hts,1241,mg,x1,10001241
ZINC01850621,Otava BB Make-to-order,5248126,CCC(=O)N(c1ccccn1)[C@@H](C)C[NH+]2CCCCC2,hts,1242,mg,x1,10001242
ZINC01851132,Synergy Scientific BB,SYNS146899,c1cc(ccc1CCc2c[nH]c3c2c(=O)[nH]c(n3)N)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-],hts,1243,mg,x1,10001243
ZINC01851149,Pharmeks,PHAR206397,c1cc(c(c(c1)Cl)Cl)N2CC[NH+](CC2)CCCCOc3ccc4c(c3)NC(=O)CC4,hts,1244,mg,x1,10001244
ZINC01851155,Molport,MolPort-005-974-588,CC(C)[C@H](C(=O)OCCOCn1cnc2c1nc([nH]c2=O)N)[NH3+],hts,1245,mg,x1,10001245
ZINC01851194,FDA-approved drugs (via DSSTOX),684,c1ccc(cc1)[C@@H](C(=O)N[C@H]2[C@@H]3CCC(=C(N3C2=O)C(=O)[O-])Cl)[NH3+],hts,1246,mg,x1,10001246
ZINC01851195,FDA-approved drugs (via DSSTOX),684,c1ccc(cc1)[C@@H](C(=O)N[C@@H]2[C@@H]3CCC(=C(N3C2=O)C(=O)[O-])Cl)[NH3+],hts,1247,mg,x1,10001247
ZINC01851415,FDA-approved drugs (via DSSTOX),601,C[C@H](c1ccc(cc1)CC(C)C)C(=O)OCc2ccccn2,hts,1248,mg,x1,10001248
ZINC01853550,Fluorochem,079452,C[NH2+][C@H]1CC[C@H](c2c1cccc2)c3ccc(c(c3)Cl)Cl,hts,1249,mg,x1,10001249
ZINC01855421,American Custom Chemicals Corp.,API0002991,CC(C)[NH2+]CCCC1(c2ccccc2-c3c1cccc3)C(=O)N,hts,1250,mg,x1,10001250
ZINC01869694,BioSynth,Q-200801,C[C@H](c1ccc2c3cc(ccc3[nH]c2c1)Cl)C(=O)[O-],hts,1251,mg,x1,10001251
ZINC01872015,ChemMol,44007154,C[C@H](c1ccc2c(c1)nc(o2)c3ccc(cc3)Cl)C(=O)[O-],hts,1252,mg,x1,10001252
ZINC01886617,Selleck Chemicals,Fluvastatin-Sodium(Lescol).htm,CC(C)n1c2ccccc2c(c1/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)c3ccc(cc3)F,hts,1253,mg,x1,10001253
ZINC01909090,Sigma Aldrich (Building Blocks),A5575|SIGMA,COC(=O)CCC(=O)C[NH3+],hts,1254,mg,x1,10001254
ZINC01957899,IBScreen Bioactives,Bio-0722,CC[NH+](CC)CCSC(=O)C(c1ccccc1)c2ccccc2,hts,1255,mg,x1,10001255
ZINC01995484,DrugBank-approved,DB01610,CC(C)[C@@H](C(=O)OC[C@H](CO)OCn1cnc2c1nc([nH]c2=O)N)[NH3+],hts,1256,mg,x1,10001256
ZINC01996117,BePharm Building Blocks,B69037,c1ccc(cc1)C(c2ccccc2)([C@@H]3CC[NH+](C3)CCc4ccc5c(c4)CCO5)C(=O)N,hts,1257,mg,x1,10001257
ZINC01997127,Pharmeks,PHAR227126,c1cc2c(c(c1)N)CN(C2=O)[C@H]3CCC(=O)NC3=O,hts,1258,mg,x1,10001258
ZINC01999261,Acros Organics,19931,CCCCc1c(n(n(c1=O)c2ccccc2)c3ccccc3)[O-],hts,1259,mg,x1,10001259
ZINC01999382,FDA-approved drugs (via DSSTOX),107,C[NH+](C)CCCOC1(CCCCCC1)Cc2ccccc2,hts,1260,mg,x1,10001260
ZINC01999487,DrugBank-approved,DB00751,c1ccc2c(c1)Cc3ccccc3N4[C@H]2C[NH+]=C4N,hts,1261,mg,x1,10001261
ZINC01999542,MicroSource US Drugs,01503227,C1CCC(CC1)C(C[C@H]2CCCC[NH2+]2)C3CCCCC3,hts,1262,mg,x1,10001262
ZINC01999543,Ambinter,Amb17597464,C1CCC(CC1)C(C[C@@H]2CCCC[NH2+]2)C3CCCCC3,hts,1263,mg,x1,10001263
ZINC01999544,Matrix Scientific,047901,CC(C)[NH2+]C[C@@H](COc1ccccc1OCC=C)O,hts,1264,mg,x1,10001264
